pattern_id,feature,condition,support_count,support_pct,true_count,false_count,true_rate,false_rate,base_true_rate,lift_TRUE,lift_FALSE,purity,direction,z_score,approx_p_value,confidence,log_odds_ratio_vs_rest,abs_log_odds_ratio
byte_length__lte_p10__AND__raw_token_count__lte_p05,byte_length + raw_token_count,(byte_length <= p10 (81)) AND (raw_token_count <= p05 (12)),283,0.057755102040816325,15,268,0.053003533568904596,0.9469964664310954,0.2857142857142857,0.1855123674911661,1.3257950530035334,0.9469964664310954,FALSE,-8.665780964074415,4.484283596600928e-18,1.0,-2.004816143680739,2.004816143680739
"word_count__quantile_(-0.001,16.0]__AND__max_word_length__lte_p05",word_count + max_word_length,"(word_count in quantile bin (-0.001, 16.0]) AND (max_word_length <= p05 (7))",141,0.028775510204081634,7,134,0.04964539007092199,0.950354609929078,0.2857142857142857,0.17375886524822698,1.3304964539007091,0.950354609929078,FALSE,-6.205065421043731,5.467415376909112e-10,0.9999999994532585,-2.0046061174362966,2.0046061174362966
"word_count__lte_p10__AND__compression_ratio__quantile_(0.918,1.5]",word_count + compression_ratio,"(word_count <= p10 (14)) AND (compression_ratio in quantile bin (0.918, 1.5])",538,0.10979591836734694,31,507,0.05762081784386617,0.9423791821561338,0.2857142857142857,0.2016728624535316,1.3193308550185874,0.9423791821561338,FALSE,-11.711216940629324,1.1166526741393041e-31,1.0,-1.997511603422081,1.997511603422081
"char_entropy__quantile_(1.745,4.097]__AND__max_repeated_char_run__lte_p05",char_entropy + max_repeated_char_run,"(char_entropy in quantile bin (1.745, 4.097]) AND (max_repeated_char_run <= p05 (1))",140,0.02857142857142857,7,133,0.05,0.95,0.2857142857142857,0.17500000000000002,1.3299999999999998,0.95,FALSE,-6.173734688177003,6.669542612029779e-10,0.9999999993330457,-1.9968463959355234,1.9968463959355234
"raw_token_count__quantile_(0.999,16.0]__AND__token_entropy__lte_p10",raw_token_count + token_entropy,"(raw_token_count in quantile bin (0.999, 16.0]) AND (token_entropy <= p10 (3.66388))",428,0.08734693877551021,24,404,0.056074766355140186,0.9439252336448598,0.2857142857142857,0.19626168224299068,1.3214953271028036,0.9439252336448598,FALSE,-10.51638685687078,7.260465057073627e-26,1.0,-1.9932502231524114,1.9932502231524114
word_count__lte_p10__AND__max_word_length__lte_p10,word_count + max_word_length,(word_count <= p10 (14)) AND (max_word_length <= p10 (8)),193,0.03938775510204082,10,183,0.05181347150259067,0.9481865284974094,0.2857142857142857,0.18134715025906736,1.3274611398963732,0.9481865284974094,FALSE,-7.19297296697457,6.339549830418621e-13,0.9999999999993661,-1.9912913177988043,1.9912913177988043
word_count__lte_p10__AND__raw_token_count__lte_p10,word_count + raw_token_count,(word_count <= p10 (14)) AND (raw_token_count <= p10 (13)),489,0.09979591836734694,28,461,0.05725971370143149,0.9427402862985685,0.2857142857142857,0.20040899795501024,1.319836400817996,0.9427402862985685,FALSE,-11.182845466152003,4.9477677052534347e-29,1.0,-1.9895188328632105,1.9895188328632105
raw_token_count__lte_p10__AND__token_entropy__lte_p10,raw_token_count + token_entropy,(raw_token_count <= p10 (13)) AND (token_entropy <= p10 (3.66388)),360,0.07346938775510205,20,340,0.05555555555555555,0.9444444444444444,0.2857142857142857,0.19444444444444445,1.3222222222222222,0.9444444444444444,FALSE,-9.666666666666666,4.1776363964580805e-22,1.0,-1.9817057489030603,1.9817057489030603
"byte_length__quantile_(96.0,123.0]__AND__max_repeated_char_run__lte_p05",byte_length + max_repeated_char_run,"(byte_length in quantile bin (96.0, 123.0]) AND (max_repeated_char_run <= p05 (1))",120,0.024489795918367346,6,114,0.05,0.95,0.2857142857142857,0.17500000000000002,1.3299999999999998,0.95,FALSE,-5.715767664977295,1.092098677273351e-08,0.9999999890790132,-1.9815116345052883,1.9815116345052883
"byte_length__quantile_(15.999,96.0]__AND__word_count__lte_p05",byte_length + word_count,"(byte_length in quantile bin (15.999, 96.0]) AND (word_count <= p05 (12))",293,0.05979591836734694,16,277,0.05460750853242321,0.9453924914675768,0.2857142857142857,0.19112627986348124,1.3235494880546075,0.9453924914675768,FALSE,-8.75678186715542,2.0090392322470123e-18,1.0,-1.977331890140296,1.977331890140296
byte_length__lte_p05__AND__max_word_length__lte_p10,byte_length + max_word_length,(byte_length <= p05 (71)) AND (max_word_length <= p10 (8)),137,0.027959183673469386,7,130,0.051094890510948905,0.948905109489051,0.2857142857142857,0.17883211678832117,1.3284671532846715,0.948905109489051,FALSE,-6.078861303280866,1.2103899465758484e-09,0.9999999987896101,-1.9732276728489926,1.9732276728489926
word_count__lte_p10__AND__token_entropy__lte_p10,word_count + token_entropy,(word_count <= p10 (14)) AND (token_entropy <= p10 (3.66388)),372,0.07591836734693877,21,351,0.056451612903225805,0.9435483870967742,0.2857142857142857,0.19758064516129034,1.320967741935484,0.9435483870967742,FALSE,-9.788200599075497,1.26527489448729e-22,1.0,-1.9686341807124597,1.9686341807124597
hapax_token_ratio__eq_0__AND__stopword_ratio__gte_p95,hapax_token_ratio + stopword_ratio,(hapax_token_ratio == 0) AND (stopword_ratio >= p95 (0.5625)),118,0.024081632653061225,6,112,0.05084745762711865,0.9491525423728814,0.2857142857142857,0.17796610169491528,1.3288135593220338,0.9491525423728814,FALSE,-5.647558344473945,1.627426129582697e-08,0.9999999837257387,-1.9632996272342593,1.9632996272342593
hapax_token_ratio__lte_p10__AND__stopword_ratio__gte_p95,hapax_token_ratio + stopword_ratio,(hapax_token_ratio <= p10 (0)) AND (stopword_ratio >= p95 (0.5625)),118,0.024081632653061225,6,112,0.05084745762711865,0.9491525423728814,0.2857142857142857,0.17796610169491528,1.3288135593220338,0.9491525423728814,FALSE,-5.647558344473945,1.627426129582697e-08,0.9999999837257387,-1.9632996272342593,1.9632996272342593
hapax_token_ratio__lte_p05__AND__stopword_ratio__gte_p95,hapax_token_ratio + stopword_ratio,(hapax_token_ratio <= p05 (0)) AND (stopword_ratio >= p95 (0.5625)),118,0.024081632653061225,6,112,0.05084745762711865,0.9491525423728814,0.2857142857142857,0.17796610169491528,1.3288135593220338,0.9491525423728814,FALSE,-5.647558344473945,1.627426129582697e-08,0.9999999837257387,-1.9632996272342593,1.9632996272342593
"char_length__quantile_(96.0,122.0]__AND__max_repeated_char_run__lte_p05",char_length + max_repeated_char_run,"(char_length in quantile bin (96.0, 122.0]) AND (max_repeated_char_run <= p05 (1))",118,0.024081632653061225,6,112,0.05084745762711865,0.9491525423728814,0.2857142857142857,0.17796610169491528,1.3288135593220338,0.9491525423728814,FALSE,-5.647558344473945,1.627426129582697e-08,0.9999999837257387,-1.9632996272342593,1.9632996272342593
raw_token_count__lte_p10__AND__max_word_length__lte_p10,raw_token_count + max_word_length,(raw_token_count <= p10 (13)) AND (max_word_length <= p10 (8)),153,0.031224489795918367,8,145,0.05228758169934641,0.9477124183006536,0.2857142857142857,0.18300653594771243,1.326797385620915,0.9477124183006536,FALSE,-6.39137490706142,1.6440074602249693e-10,0.9999999998355993,-1.9606098253184217,1.9606098253184217
char_length__lte_p10__AND__word_count__lte_p05,char_length + word_count,(char_length <= p10 (81)) AND (word_count <= p05 (12)),255,0.05204081632653061,14,241,0.054901960784313725,0.9450980392156862,0.2857142857142857,0.19215686274509805,1.3231372549019607,0.9450980392156862,FALSE,-8.158815754127795,3.383252655378086e-16,0.9999999999999997,-1.9579296003573374,1.9579296003573374
"token_entropy__quantile_(3.875,4.17]__AND__max_word_length__lte_p10",token_entropy + max_word_length,"(token_entropy in quantile bin (3.875, 4.17]) AND (max_word_length <= p10 (8))",166,0.03387755102040816,9,157,0.05421686746987952,0.9457831325301205,0.2857142857142857,0.18975903614457834,1.3240963855421686,0.9457831325301205,FALSE,-6.602345329912824,4.047034266094985e-11,0.9999999999595297,-1.9314977991311049,1.9314977991311049
"char_length__quantile_(15.999,96.0]__AND__word_count__lte_p05",char_length + word_count,"(char_length in quantile bin (15.999, 96.0]) AND (word_count <= p05 (12))",296,0.060408163265306125,17,279,0.057432432432432436,0.9425675675675675,0.2857142857142857,0.20101351351351354,1.3195945945945946,0.9425675675675675,FALSE,-8.693912906259277,3.501661458616815e-18,1.0,-1.9255708423139688,1.9255708423139688
token_entropy__lte_p10__AND__compression_ratio__gte_p95,token_entropy + compression_ratio,(token_entropy <= p10 (3.66388)) AND (compression_ratio >= p95 (1.04225)),180,0.036734693877551024,10,170,0.05555555555555555,0.9444444444444444,0.2857142857142857,0.19444444444444445,1.3222222222222222,0.9444444444444444,FALSE,-6.83536555146996,8.179618113006672e-12,0.9999999999918204,-1.913900991380879,1.913900991380879
"token_entropy__lte_p10__AND__compression_ratio__quantile_(0.918,1.5]",token_entropy + compression_ratio,"(token_entropy <= p10 (3.66388)) AND (compression_ratio in quantile bin (0.918, 1.5])",355,0.07244897959183673,21,334,0.059154929577464786,0.9408450704225352,0.2857142857142857,0.20704225352112676,1.3171830985915491,0.9408450704225352,FALSE,-9.449182094420719,3.4148855471164555e-21,1.0,-1.9136781821355218,1.9136781821355218
"token_entropy__quantile_(-0.001,3.875]__AND__compression_ratio__quantile_(0.918,1.5]",token_entropy + compression_ratio,"(token_entropy in quantile bin (-0.001, 3.875]) AND (compression_ratio in quantile bin (0.918, 1.5])",667,0.13612244897959183,43,624,0.06446776611694154,0.9355322338830585,0.2857142857142857,0.2256371814092954,1.309745127436282,0.9355322338830585,FALSE,-12.648452803439618,1.1409965838939916e-36,1.0,-1.9132608869757364,1.9132608869757364
byte_length__lte_p10__AND__compression_ratio__gte_p95,byte_length + compression_ratio,(byte_length <= p10 (81)) AND (compression_ratio >= p95 (1.04225)),228,0.04653061224489796,13,215,0.05701754385964912,0.9429824561403509,0.2857142857142857,0.19956140350877194,1.3201754385964912,0.9429824561403509,FALSE,-7.644083826323442,2.1043828380604466e-14,0.9999999999999789,-1.9082559433820858,1.9082559433820858
char_length__lte_p10__AND__raw_token_count__lte_p05,char_length + raw_token_count,(char_length <= p10 (81)) AND (raw_token_count <= p05 (12)),291,0.059387755102040814,17,274,0.058419243986254296,0.9415807560137457,0.2857142857142857,0.20446735395189006,1.318213058419244,0.9415807560137457,FALSE,-8.582908774072749,9.250371493496915e-18,1.0,-1.9059689418712031,1.9059689418712031
max_word_length__lte_p05__AND__hapax_token_ratio__eq_0,max_word_length + hapax_token_ratio,(max_word_length <= p05 (7)) AND (hapax_token_ratio == 0),111,0.022653061224489797,6,105,0.05405405405405406,0.9459459459459459,0.2857142857142857,0.1891891891891892,1.3243243243243243,0.9459459459459459,FALSE,-5.402702026688978,6.564445710999344e-08,0.9999999343555429,-1.8969936785282273,1.8969936785282273
max_word_length__lte_p05__AND__hapax_token_ratio__lte_p10,max_word_length + hapax_token_ratio,(max_word_length <= p05 (7)) AND (hapax_token_ratio <= p10 (0)),111,0.022653061224489797,6,105,0.05405405405405406,0.9459459459459459,0.2857142857142857,0.1891891891891892,1.3243243243243243,0.9459459459459459,FALSE,-5.402702026688978,6.564445710999344e-08,0.9999999343555429,-1.8969936785282273,1.8969936785282273
max_word_length__lte_p05__AND__hapax_token_ratio__lte_p05,max_word_length + hapax_token_ratio,(max_word_length <= p05 (7)) AND (hapax_token_ratio <= p05 (0)),111,0.022653061224489797,6,105,0.05405405405405406,0.9459459459459459,0.2857142857142857,0.1891891891891892,1.3243243243243243,0.9459459459459459,FALSE,-5.402702026688978,6.564445710999344e-08,0.9999999343555429,-1.8969936785282273,1.8969936785282273
word_count__lte_p05__AND__raw_token_count__lte_p05,word_count + raw_token_count,(word_count <= p05 (12)) AND (raw_token_count <= p05 (12)),287,0.05857142857142857,17,270,0.059233449477351915,0.9407665505226481,0.2857142857142857,0.20731707317073172,1.3170731707317074,0.9407665505226481,FALSE,-8.493182344767089,2.0105448031637515e-17,1.0,-1.8900508135858283,1.8900508135858283
"raw_token_count__quantile_(0.999,16.0]__AND__compression_ratio__quantile_(0.918,1.5]",raw_token_count + compression_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (compression_ratio in quantile bin (0.918, 1.5])",792,0.16163265306122448,54,738,0.06818181818181818,0.9318181818181818,0.2857142857142857,0.23863636363636362,1.3045454545454545,0.9318181818181818,FALSE,-13.551417235511167,7.771503735974809e-42,1.0,-1.8877929667278814,1.8877929667278814
"raw_token_count__quantile_(0.999,16.0]__AND__word_count__lte_p05",raw_token_count + word_count,"(raw_token_count in quantile bin (0.999, 16.0]) AND (word_count <= p05 (12))",301,0.06142857142857143,18,283,0.059800664451827246,0.9401993355481728,0.2857142857142857,0.20930232558139536,1.3162790697674418,0.9401993355481728,FALSE,-8.67608313726022,4.096327603440138e-18,1.0,-1.8847301850097358,1.8847301850097358
word_count__lte_p05__AND__raw_token_count__lte_p10,word_count + raw_token_count,(word_count <= p05 (12)) AND (raw_token_count <= p10 (13)),301,0.06142857142857143,18,283,0.059800664451827246,0.9401993355481728,0.2857142857142857,0.20930232558139536,1.3162790697674418,0.9401993355481728,FALSE,-8.67608313726022,4.096327603440138e-18,1.0,-1.8847301850097358,1.8847301850097358
"byte_length__quantile_(15.999,96.0]__AND__raw_token_count__lte_p05",byte_length + raw_token_count,"(byte_length in quantile bin (15.999, 96.0]) AND (raw_token_count <= p05 (12))",345,0.07040816326530612,21,324,0.06086956521739131,0.9391304347826087,0.2857142857142857,0.21304347826086958,1.3147826086956522,0.9391304347826087,FALSE,-9.24464592404001,2.3602084069108582e-20,1.0,-1.8801737539612804,1.8801737539612804
"word_count__quantile_(-0.001,16.0]__AND__compression_ratio__quantile_(0.918,1.5]",word_count + compression_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (compression_ratio in quantile bin (0.918, 1.5])",772,0.15755102040816327,53,719,0.06865284974093264,0.9313471502590673,0.2857142857142857,0.24028497409326424,1.3038860103626941,0.9313471502590673,FALSE,-13.350248876995522,1.1805384555519752e-40,1.0,-1.874135545693266,1.874135545693266
raw_token_count__lte_p10__AND__hapax_token_ratio__eq_0,raw_token_count + hapax_token_ratio,(raw_token_count <= p10 (13)) AND (hapax_token_ratio == 0),125,0.025510204081632654,7,118,0.056,0.944,0.2857142857142857,0.196,1.3215999999999999,0.944,FALSE,-5.685138520739842,1.3070667257073168e-08,0.9999999869293328,-1.873213426909981,1.873213426909981
raw_token_count__lte_p10__AND__hapax_token_ratio__lte_p10,raw_token_count + hapax_token_ratio,(raw_token_count <= p10 (13)) AND (hapax_token_ratio <= p10 (0)),125,0.025510204081632654,7,118,0.056,0.944,0.2857142857142857,0.196,1.3215999999999999,0.944,FALSE,-5.685138520739842,1.3070667257073168e-08,0.9999999869293328,-1.873213426909981,1.873213426909981
raw_token_count__lte_p10__AND__hapax_token_ratio__lte_p05,raw_token_count + hapax_token_ratio,(raw_token_count <= p10 (13)) AND (hapax_token_ratio <= p05 (0)),125,0.025510204081632654,7,118,0.056,0.944,0.2857142857142857,0.196,1.3215999999999999,0.944,FALSE,-5.685138520739842,1.3070667257073168e-08,0.9999999869293328,-1.873213426909981,1.873213426909981
"word_count__quantile_(-0.001,16.0]__AND__token_entropy__lte_p10",word_count + token_entropy,"(word_count in quantile bin (-0.001, 16.0]) AND (token_entropy <= p10 (3.66388))",428,0.08734693877551021,27,401,0.0630841121495327,0.9369158878504673,0.2857142857142857,0.22079439252336447,1.3116822429906543,0.9369158878504673,FALSE,-10.195392490600016,2.079030490258102e-24,1.0,-1.867142947107645,1.867142947107645
raw_token_count__lte_p05__AND__token_entropy__lte_p10,raw_token_count + token_entropy,(raw_token_count <= p05 (12)) AND (token_entropy <= p10 (3.66388)),311,0.06346938775510204,19,292,0.06109324758842444,0.9389067524115756,0.2857142857142857,0.21382636655948553,1.3144694533762058,0.9389067524115756,FALSE,-8.768567804977177,1.809531922075694e-18,1.0,-1.8654165282751112,1.8654165282751112
char_length__lte_p05__AND__max_word_length__lte_p05,char_length + max_word_length,(char_length <= p05 (71)) AND (max_word_length <= p05 (7)),91,0.018571428571428572,5,86,0.054945054945054944,0.945054945054945,0.2857142857142857,0.19230769230769232,1.323076923076923,0.945054945054945,FALSE,-4.873002549368699,1.0991480407155181e-06,0.9999989008519593,-1.8606180262746415,1.8606180262746415
compression_ratio__gte_p90__AND__max_word_length__lte_p10,compression_ratio + max_word_length,(compression_ratio >= p90 (0.987179)) AND (max_word_length <= p10 (8)),203,0.041428571428571426,12,191,0.059113300492610835,0.9408866995073891,0.2857142857142857,0.20689655172413793,1.3172413793103448,0.9408866995073891,FALSE,-7.146737862057452,8.886434309667826e-13,0.9999999999991114,-1.860586071500322,1.860586071500322
char_length__lte_p10__AND__compression_ratio__gte_p95,char_length + compression_ratio,(char_length <= p10 (81)) AND (compression_ratio >= p95 (1.04225)),234,0.04775510204081632,14,220,0.05982905982905983,0.9401709401709402,0.2857142857142857,0.20940170940170943,1.3162393162393162,0.9401709401709402,FALSE,-7.648808633001187,2.0284985179505465e-14,0.9999999999999797,-1.8605357817312724,1.8605357817312724
